0 8 71 10 -1485.12 326.626 3 2030 0
0 8 71 11 -1638.51 53.4502 4 1670 0
0 8 71 12 -1649.26 226.144 4 1850 0
0 8 71 13 -1512.9 332.66 4 2030 0
0 8 71 14 -1641.19 41.153 5 1670 0
0 8 71 15 -1663.91 213.305 5 1850 0
0 8 71 16 -1540.04 335 5 2030 0
0 8 71 17 -1643.55 29.0734 6 1670 0
0 8 71 18 -1677.16 199.983 6 1850 0
0 8 71 19 -1566.19 334.237 6 2030 0
0 8 71 20 -1645.63 17.1957 7 1670 0
0 8 71 21 -1689.17 186.34 7 1850 0
0 8 71 22 -1591.13 330.889 7 2030 0
0 8 71 23 -1403.01 348.125 7 2225.66 0
0 8 71 24 -1647.48 5.50509 8 1670 0
0 8 71 25 -1700.05 172.501 8 1850 0
0 8 71 26 -1614.77 325.401 8 2030 0
0 8 71 27 -1445.07 368.424 8 2210 0
0 8 71 28 -1649.13 -6.01288 9 1670 0
0 8 71 29 -1709.94 158.558 9 1850 0
0 8 71 30 -1637.07 318.153 9 2030 0
0 8 71 31 -1472.88 379.99 9 2210 0
0 8 71 32 -1650.61 -17.3716 10 1670 0
0 8 71 33 -1718.94 144.58 10 1850 0
0 8 71 34 -1658.02 309.464 10 2030 0
0 8 71 35 -1500.81 388.092 10 2210 0
0 8 71 36 -1651.94 -28.5836 11 1670 0
0 8 71 37 -1727.14 130.619 11 1850 0
0 8 71 38 -1677.67 299.599 11 2030 0
0 8 71 39 -1528.49 393.112 11 2210 0
0 8 71 40 -1653.13 -39.6603 12 1670 0
0 8 71 41 -1734.63 116.713 12 1850 0
0 8 71 42 -1696.07 288.782 12 2030 0
0 8 71 43 -1555.62 395.413 12 2210 0
0 8 71 44 -1654.22 -50.6122 13 1670 0
0 8 71 45 -1741.49 102.89 13 1850 0
0 8 71 46 -1713.27 277.199 13 2030 0
0 8 71 47 -1582.03 395.329 13 2210 0
0 8 71 48 -1405.72 405.107 13 2390 0
0 8 71 49 -1655.2 -61.4489 14 1670 0
0 8 71 50 -1747.78 89.1682 14 1850 0
0 8 71 51 -1729.36 265.001 14 2030 0
0 8 71 52 -1607.58 393.164 14 2210 0
0 8 71 53 -1432.92 420.533 14 2390 0
0 8 71 54 -1656.09 -72.1793 15 1670 0
0 8 71 55 -1753.55 75.5622 15 1850 0
0 8 71 56 -1744.39 252.317 15 2030 0
0 8 71 57 -1632.18 389.192 15 2210 0
0 8 71 58 -1460.66 432.839 15 2390 0
0 8 71 59 -1656.91 -82.8112 16 1670 0
0 8 71 60 -1758.87 62.0809 16 1850 0
0 8 71 61 -1758.45 239.252 16 2030 0
0 8 71 62 -1655.79 383.655 16 2210 0
0 8 71 63 -1488.6 442.273 16 2390 0
0 8 71 64 -1657.66 -93.352 17 1670 0
0 8 71 65 -1763.77 48.7298 17 1850 0
0 8 71 66 -1771.59 225.893 17 2030 0
0 8 71 67 -1678.39 376.766 17 2210 0
0 8 71 68 -1516.47 449.084 17 2390 0
0 8 71 69 -1658.34 -103.808 18 1670 0
0 8 71 70 -1768.3 35.5118 18 1850 0
0 8 71 71 -1783.88 212.312 18 2030 0
0 8 71 72 -1699.97 368.713 18 2210 0
0 8 71 73 -1544.06 453.514 18 2390 0
0 8 71 74 -1658.97 -114.186 19 1670 0
0 8 71 75 -1772.49 22.4278 19 1850 0
0 8 71 76 -1795.38 198.569 19 2030 0
0 8 71 77 -1720.55 359.662 19 2210 0
0 8 71 78 -1571.19 455.792 19 2390 0
0 8 71 79 -1393.58 457.174 19 2570 0
0 8 71 80 -1659.55 -124.491 20 1670 0
0 8 71 81 -1776.37 9.47703 20 1850 0
0 8 71 82 -1806.16 184.714 20 2030 0
0 8 71 83 -1740.16 349.756 20 2210 0
0 8 71 84 -1597.75 456.134 20 2390 0
0 8 71 85 -1420.77 472.608 20 2570 0
0 8 71 86 -1660.09 -134.728 21 1670 0
0 8 71 87 -1779.98 -3.34211 21 1850 0
0 8 71 88 -1816.26 170.786 21 2030 0
0 8 71 89 -1758.81 339.12 21 2210 0
0 8 71 90 -1623.65 454.74 21 2390 0
0 8 71 91 -1448.45 485.419 21 2570 0
0 8 71 92 -1660.58 -144.902 22 1670 0
0 8 71 93 -1783.33 -16.0322 22 1850 0
0 8 71 94 -1825.73 156.818 22 2030 0
0 8 71 95 -1776.55 327.863 22 2210 0
0 8 71 96 -1648.82 451.793 22 2390 0
0 8 71 97 -1476.36 495.781 22 2570 0
0 8 71 98 -1661.04 -155.017 23 1670 0
0 8 71 99 -1786.46 -28.5965 23 1850 0
0 8 71 100 -1834.63 142.839 23 2030 0
0 8 71 101 -1793.42 316.079 23 2210 0
0 8 71 102 -1673.21 447.46 23 2390 0
0 8 71 103 -1504.3 503.866 23 2570 0
0 8 71 104 -1661.47 -165.077 24 1670 0
0 8 71 105 -1789.37 -41.0384 24 1850 0
0 8 71 106 -1842.99 128.87 24 2030 0
0 8 71 107 -1809.45 303.853 24 2210 0
0 8 71 108 -1696.8 441.893 24 2390 0
0 8 71 109 -1532.1 509.848 24 2570 0
0 8 71 110 -1661.87 -175.085 25 1670 0
0 8 71 111 -1792.09 -53.3617 25 1850 0
0 8 71 112 -1850.85 114.93 25 2030 0
0 8 71 113 -1824.68 291.253 25 2210 0
0 8 71 114 -1719.58 435.23 25 2390 0
0 8 71 115 -1559.62 513.89 25 2570 0
0 8 71 116 -1381.43 509.222 25 2750 0
0 8 71 117 -1662.24 -185.045 26 1670 0
0 8 71 118 -1794.64 -65.5706 26 1850 0
0 8 71 119 -1858.24 101.034 26 2030 0
0 8 71 120 -1839.16 278.344 26 2210 0
0 8 71 121 -1741.55 427.594 26 2390 0
0 8 71 122 -1586.76 516.154 26 2570 0
0 8 71 123 -1408.63 524.662 26 2750 0
0 8 71 124 -1662.58 -194.96 27 1670 0
0 8 71 125 -1797.02 -77.669 27 1850 0
0 8 71 126 -1865.21 87.1925 27 2030 0
0 8 71 127 -1852.92 265.177 27 2210 0
0 8 71 128 -1762.7 419.096 27 2390 0
0 8 71 129 -1613.42 516.788 27 2570 0
0 8 71 130 -1436.26 537.841 27 2750 0
0 8 71 131 -1662.91 -204.832 28 1670 0
0 8 71 132 -1799.25 -89.661 28 1850 0
0 8 71 133 -1871.79 73.4158 28 2030 0
0 8 71 134 -1866 251.801 28 2210 0
0 8 71 135 -1783.06 409.837 28 2390 0
0 8 71 136 -1639.54 515.934 28 2570 0
0 8 71 137 -1464.13 548.884 28 2750 0
0 8 71 138 -1663.21 -214.664 29 1670 0
0 8 71 139 -1801.35 -101.551 29 1850 0
0 8 71 140 -1877.99 59.7113 29 2030 0
0 8 71 141 -1878.44 238.255 29 2210 0
0 8 71 142 -1802.63 399.906 29 2390 0
0 8 71 143 -1665.07 513.724 29 2570 0
0 8 71 144 -1492.08 557.921 29 2750 0
0 8 71 145 -1663.49 -224.458 30 1670 0
0 8 71 146 -1803.33 -113.342 30 1850 0
0 8 71 147 -1883.84 46.0847 30 2030 0
0 8 71 148 -1890.28 224.575 30 2210 0
0 8 71 149 -1821.44 389.384 30 2390 0
0 8 71 150 -1689.97 510.278 30 2570 0
0 8 71 151 -1519.98 565.079 30 2750 0
0 8 71 152 -1337.92 542.204 30 2934.98 0
0 8 71 153 -1663.76 -234.217 31 1670 0
0 8 71 154 -1805.18 -125.039 31 1850 0
0 8 71 155 -1889.38 32.5403 31 2030 0
0 8 71 156 -1901.54 210.79 31 2210 0
0 8 71 157 -1839.52 378.341 31 2390 0
0 8 71 158 -1714.22 505.71 31 2570 0
0 8 71 159 -1547.72 570.482 31 2750 0
0 8 71 160 -1369.29 561.259 31 2930 0
0 8 72 0 -1249.76 239.733 0 2189.78 0
0 8 72 1 -1246.92 248.204 1 2220.62 0
0 8 72 2 -1244.08 256.675 2 2251.46 0
0 8 72 3 -1241.24 265.147 3 2282.3 0
0 8 72 4 -1238.4 273.619 4 2313.14 0
0 8 72 5 -1235.57 282.091 5 2343.98 0
0 8 72 6 -1232.73 290.563 6 2374.82 0
0 8 72 7 -1229.89 299.036 7 2405.66 0
0 8 72 8 -1227.05 307.508 8 2436.5 0
0 8 72 9 -1224.21 315.982 9 2467.34 0
0 8 72 10 -1221.37 324.455 10 2498.18 0
0 8 72 11 -1218.53 332.929 11 2529.02 0
0 8 72 12 -1215.69 341.403 12 2559.86 0
0 8 72 13 -1212.85 349.878 13 2590.7 0
0 8 72 14 -1210.01 358.352 14 2621.54 0
0 8 72 15 -1207.17 366.827 15 2652.38 0
0 8 72 16 -1204.33 375.303 16 2683.22 0
0 8 72 17 -1201.49 383.779 17 2714.06 0
0 8 72 18 -1198.65 392.255 18 2744.9 0
0 8 72 19 -1195.81 400.731 19 2775.74 0
0 8 72 20 -1192.97 409.208 20 2806.58 0
0 8 72 21 -1190.13 417.685 21 2837.42 0
0 8 72 22 -1187.29 426.162 22 2868.26 0
0 8 72 23 -1184.45 434.64 23 2899.1 0
0 8 72 24 -1181.61 443.118 24 2929.94 0
0 8 72 25 -1178.77 451.597 25 2960.78 0
0 8 72 26 -1175.93 460.076 26 2991.62 0
0 8 72 27 -1173.09 468.555 27 3022.46 0
0 8 72 28 -1170.25 477.035 28 3053.3 0
0 8 72 29 -1167.4 485.515 29 3084.14 0
0 8 72 30 -1164.56 493.995 30 3114.98 0
0 8 72 31 -1161.72 502.476 31 3145.82 0
0 8 73 0 -980.438 192.535 0 2463.38 0
0 8 73 1 -800.922 180.071 0 2643.38 0
0 8 73 2 -620.989 182.473 0 2823.38 0
0 8 73 3 -441.869 199.726 0 3003.38 0
0 8 73 4 -978.683 201.295 1 2493.1 0
0 8 73 5 -799.161 188.925 1 2673.1 0
0 8 73 6 -619.231 191.484 1 2853.1 0
0 8 73 7 -440.132 208.953 1 3033.1 0
0 8 73 8 -976.929 210.055 2 2522.83 0
0 8 73 9 -797.4 197.781 2 2702.83 0
0 8 73 10 -617.472 200.497 2 2882.83 0
0 8 73 11 -438.396 218.184 2 3062.83 0
0 8 73 12 -975.174 218.815 3 2552.55 0
0 8 73 13 -795.639 206.638 3 2732.55 0
0 8 73 14 -615.714 209.512 3 2912.55 0
0 8 73 15 -436.66 227.419 3 3092.55 0
0 8 73 16 -973.419 227.576 4 2582.27 0
0 8 73 17 -793.878 215.496 4 2762.27 0
0 8 73 18 -613.957 218.53 4 2942.27 0
0 8 73 19 -434.925 236.658 4 3122.27 0
0 8 73 20 -971.664 236.337 5 2611.99 0
0 8 73 21 -792.117 224.355 5 2791.99 0
0 8 73 22 -612.199 227.551 5 2971.99 0
0 8 73 23 -433.19 245.901 5 3151.99 0
0 8 73 24 -969.909 245.099 6 2641.71 0
0 8 73 25 -790.356 233.215 6 2821.71 0
0 8 73 26 -610.441 236.573 6 3001.71 0
0 8 73 27 -431.456 255.149 6 3181.71 0
0 8 73 28 -968.154 253.86 7 2671.43 0
0 8 73 29 -788.595 242.077 7 2851.43 0
0 8 73 30 -608.684 245.599 7 3031.43 0
0 8 73 31 -429.723 264.401 7 3211.43 0
0 8 73 32 -966.399 262.622 8 2701.16 0
0 8 73 33 -786.834 250.939 8 2881.16 0
0 8 73 34 -606.926 254.627 8 3061.16 0
0 8 73 35 -427.99 273.658 8 3241.16 0
0 8 73 36 -964.644 271.384 9 2730.88 0
0 8 73 37 -785.073 259.803 9 2910.88 0
0 8 73 38 -605.169 263.657 9 3090.88 0
0 8 73 39 -426.258 282.919 9 3270.88 0
0 8 73 40 -962.889 280.147 10 2760.6 0
0 8 73 41 -783.312 268.667 10 2940.6 0
0 8 73 42 -603.412 272.69 10 3120.6 0
0 8 73 43 -424.527 292.185 10 3300.6 0
0 8 73 44 -961.134 288.91 11 2790.32 0
0 8 73 45 -781.55 277.533 11 2970.32 0
0 8 73 46 -601.655 281.725 11 3150.32 0
0 8 73 47 -422.797 301.455 11 3330.32 0
0 8 73 48 -959.379 297.673 12 2820.04 0
0 8 73 49 -779.789 286.401 12 3000.04 0
0 8 73 50 -599.899 290.764 12 3180.04 0
0 8 73 51 -421.067 310.73 12 3360.04 0
0 8 73 52 -957.624 306.437 13 2849.76 0
0 8 73 53 -778.028 295.269 13 3029.76 0
0 8 73 54 -598.142 299.805 13 3209.76 0
0 8 73 55 -419.337 320.009 13 3389.76 0
0 8 73 56 -955.869 315.201 14 2879.49 0
0 8 73 57 -776.267 304.139 14 3059.49 0
0 8 73 58 -596.386 308.848 14 3239.49 0
0 8 73 59 -417.609 329.293 14 3419.49 0
0 8 73 60 -954.114 323.965 15 2909.21 0
0 8 73 61 -774.506 313.009 15 3089.21 0
0 8 73 62 -594.63 317.895 15 3269.21 0
0 8 73 63 -415.881 338.582 15 3449.21 0
0 8 73 64 -952.358 332.729 16 2938.93 0
0 8 73 65 -772.744 321.882 16 3118.93 0
0 8 73 66 -592.874 326.944 16 3298.93 0
0 8 73 67 -414.155 347.876 16 3478.93 0
0 8 73 68 -950.603 341.494 17 2968.65 0
0 8 73 69 -770.983 330.755 17 3148.65 0
0 8 73 70 -591.119 335.996 17 3328.65 0
0 8 73 71 -412.429 357.175 17 3508.65 0
0 8 73 72 -948.848 350.259 18 2998.37 0
0 8 73 73 -769.222 339.63 18 3178.37 0
0 8 73 74 -589.363 345.051 18 3358.37 0
0 8 73 75 -410.703 366.479 18 3538.37 0
0 8 73 76 -947.092 359.025 19 3028.09 0
0 8 73 77 -767.46 348.506 19 3208.09 0
0 8 73 78 -587.608 354.109 19 3388.09 0
0 8 73 79 -408.979 375.788 19 3568.09 0
0 8 73 80 -945.337 367.791 20 3057.82 0
0 8 73 81 -765.699 357.383 20 3237.82 0
0 8 73 82 -585.853 363.169 20 3417.82 0
0 8 73 83 -407.255 385.102 20 3597.82 0
0 8 73 84 -943.582 376.557 21 3087.54 0
0 8 73 85 -763.938 366.262 21 3267.54 0
0 8 73 86 -584.098 372.233 21 3447.54 0
0 8 73 87 -405.533 394.422 21 3627.54 0
0 8 73 88 -941.826 385.324 22 3117.26 0
0 8 73 89 -762.176 375.142 22 3297.26 0
0 8 73 90 -582.344 381.3 22 3477.26 0
0 8 73 91 -403.811 403.746 22 3657.26 0
0 8 73 92 -940.071 394.091 23 3146.98 0
0 8 73 93 -760.415 384.024 23 3326.98 0
0 8 73 94 -580.589 390.37 23 3506.98 0
0 8 73 95 -402.09 413.076 23 3686.98 0
0 8 73 96 -938.315 402.858 24 3176.7 0
0 8 73 97 -758.654 392.907 24 3356.7 0
0 8 73 98 -578.835 399.443 24 3536.7 0
0 8 73 99 -400.37 422.411 24 3716.7 0
0 8 73 100 -936.56 411.626 25 3206.42 0
0 8 73 101 -756.892 401.791 25 3386.42 0
0 8 73 102 -577.082 408.519 25 3566.42 0
0 8 73 103 -398.651 431.752 25 3746.42 0
0 8 73 104 -934.804 420.394 26 3236.15 0
0 8 73 105 -755.131 410.677 26 3416.15 0
0 8 73 106 -575.328 417.598 26 3596.15 0
0 8 73 107 -396.933 441.099 26 3776.15 0
0 8 73 108 -933.048 429.162 27 3265.87 0
0 8 73 109 -753.369 419.564 27 3445.87 0
0 8 73 110 -573.575 426.681 27 3625.87 0
0 8 73 111 -395.217 450.451 27 3805.87 0
0 8 73 112 -931.293 437.931 28 3295.59 0
0 8 73 113 -751.608 428.453 28 3475.59 0
0 8 73 114 -571.822 435.767 28 3655.59 0
0 8 73 115 -393.501 459.809 28 3835.59 0
0 8 73 116 -929.537 446.7 29 3325.31 0
0 8 73 117 -749.846 437.343 29 3505.31 0
0 8 73 118 -570.069 444.856 29 3685.31 0
0 8 73 119 -391.786 469.172 29 3865.31 0
0 8 73 120 -927.781 455.47 30 3355.03 0
0 8 73 121 -748.085 446.235 30 3535.03 0
0 8 73 122 -568.317 453.949 30 3715.03 0
0 8 73 123 -390.072 478.542 30 3895.03 0
0 8 73 124 -926.025 464.24 31 3384.75 0
0 8 73 125 -746.323 455.129 31 3564.75 0
0 8 73 126 -566.565 463.045 31 3744.75 0
0 8 73 127 -388.359 487.917 31 3924.75 0
0 8 74 0 -127.453 267.16 0 3325.24 0
0 8 74 1 -129.212 275.919 1 3351.44 0
0 8 74 2 -130.97 284.678 2 3377.64 0
0 8 74 3 -132.729 293.438 3 3403.84 0
0 8 74 4 -134.488 302.198 4 3430.04 0
0 8 74 5 -136.247 310.958 5 3456.24 0
0 8 74 6 -138.006 319.719 6 3482.43 0
0 8 74 7 -139.765 328.479 7 3508.63 0
0 8 74 8 -141.524 337.241 8 3534.83 0
0 8 74 9 -143.284 346.002 9 3561.03 0
0 8 74 10 -145.043 354.764 10 3587.23 0
0 8 74 11 -146.802 363.526 11 3613.43 0
0 8 74 12 -148.562 372.288 12 3639.63 0
0 8 74 13 -150.322 381.051 13 3665.82 0
0 8 74 14 -152.081 389.814 14 3692.02 0
0 8 74 15 -153.841 398.577 15 3718.22 0
0 8 74 16 -155.601 407.34 16 3744.42 0
0 8 74 17 -157.361 416.104 17 3770.62 0
0 8 74 18 -159.121 424.868 18 3796.82 0
0 8 74 19 -160.882 433.633 19 3823.02 0
0 8 74 20 -162.642 442.398 20 3849.22 0
0 8 74 21 -164.402 451.163 21 3875.41 0
0 8 74 22 -166.163 459.929 22 3901.61 0
0 8 74 23 -167.924 468.695 23 3927.81 0
0 8 74 24 -169.684 477.461 24 3954.01 0
0 8 74 25 -171.445 486.228 25 3980.21 0
0 8 74 26 -173.206 494.995 26 4006.41 0
0 8 74 27 -174.967 503.762 27 4032.61 0
0 8 74 28 -176.729 512.53 28 4058.8 0
0 8 74 29 -178.49 521.298 29 4085 0
0 8 74 30 -180.251 530.067 30 4111.2 0
0 8 74 31 -182.013 538.835 31 4137.4 0
0 8 75 0 121.406 238.094 0 3598.85 0
0 8 75 1 126.1 68.7667 0 3778.85 0
0 8 75 2 121.671 252.203 1 3623.93 0
0 8 75 3 144.16 83.1636 1 3803.93 0
0 8 75 4 -10 -8.9 1 10 0
0 8 75 5 121.387 265.854 2 3649.01 0
0 8 75 6 159.77 98.7112 2 3829.01 0
0 8 75 7 31.2727 -14.8601 2 4009.01 0
0 8 75 8 120.663 279.086 3 3674.09 0
0 8 75 9 173.193 114.971 3 3854.09 0
0 8 75 10 61.0142 -15.8317 3 4034.09 0
0 8 75 11 119.584 291.94 4 3699.17 0
0 8 75 12 184.688 131.627 4 3879.17 0
0 8 75 13 89.2768 -12.7176 4 4059.17 0
0 8 75 14 118.216 304.451 5 3724.25 0
0 8 75 15 194.494 148.457 5 3904.25 0
0 8 75 16 115.751 -6.30757 5 4084.25 0
0 8 75 17 116.611 316.654 6 3749.33 0
0 8 75 18 202.824 165.302 6 3929.33 0
0 8 75 19 140.295 2.72893 6 4109.33 0
0 8 75 20 114.81 328.578 7 3774.41 0
0 8 75 21 209.866 182.054 7 3954.41 0
0 8 75 22 162.882 13.8354 7 4134.41 0
0 8 75 23 -10 -62.3 7 10 0
0 8 75 24 112.847 340.25 8 3799.49 0
0 8 75 25 215.787 198.636 8 3979.49 0
0 8 75 26 183.551 26.5551 8 4159.49 0
0 8 75 27 36.3317 -68.1959 8 4339.49 0
0 8 75 28 110.748 351.695 9 3824.57 0
0 8 75 29 220.728 215 9 4004.57 0
0 8 75 30 202.384 40.5161 9 4184.57 0
0 8 75 31 66.3801 -70.3172 9 4364.57 0
0 8 75 32 108.537 362.934 10 3849.65 0
0 8 75 33 224.815 231.113 10 4029.65 0
0 8 75 34 219.489 55.4178 10 4209.65 0
0 8 75 35 95.4393 -69.1172 10 4389.65 0
0 8 75 36 106.23 373.986 11 3874.73 0
0 8 75 37 228.153 246.957 11 4054.73 0
0 8 75 38 234.981 71.0181 11 4234.73 0
0 8 75 39 123.271 -65.078 11 4414.73 0
0 8 75 40 103.843 384.868 12 3899.81 0
0 8 75 41 230.835 262.524 12 4079.81 0
0 8 75 42 248.983 87.1227 12 4259.81 0
0 8 75 43 149.731 -58.6307 12 4439.81 0
0 8 75 44 101.387 395.596 13 3924.89 0
0 8 75 45 232.94 277.81 13 4104.89 0
0 8 75 46 261.613 103.576 13 4284.89 0
0 8 75 47 174.742 -50.1542 13 4464.89 0
0 8 75 48 10.6946 -115.485 13 4644.89 0
0 8 75 49 98.8723 406.182 14 3949.97 0
0 8 75 50 234.538 292.819 14 4129.97 0
0 8 75 51 272.984 120.255 14 4309.97 0
0 8 75 52 198.276 -39.9788 14 4489.97 0
0 8 75 53 41.3793 -121.464 14 4669.97 0
0 8 75 54 96.3082 416.64 15 3975.05 0
0 8 75 55 235.687 307.555 15 4155.05 0
0 8 75 56 283.205 137.061 15 4335.05 0
0 8 75 57 220.339 -28.3897 15 4515.05 0
0 8 75 58 71.5939 -124.311 15 4695.05 0
0 8 75 59 93.7013 426.98 16 4000.13 0
0 8 75 60 236.441 322.027 16 4180.13 0
0 8 75 61 292.374 153.917 16 4360.13 0
0 8 75 62 240.964 -15.6319 16 4540.13 0
0 8 75 63 101.087 -124.37 16 4720.13 0
0 8 75 64 91.0577 437.211 17 4025.21 0
0 8 75 65 236.843 336.244 17 4205.21 0
0 8 75 66 300.584 170.76 17 4385.21 0
0 8 75 67 260.199 -1.91511 17 4565.21 0
0 8 75 68 129.678 -121.966 17 4745.21 0
0 8 75 69 88.3825 447.343 18 4050.29 0
0 8 75 70 236.934 350.216 18 4230.29 0
0 8 75 71 307.92 187.545 18 4410.29 0
0 8 75 72 278.101 12.582 18 4590.29 0
0 8 75 73 157.241 -117.394 18 4770.29 0
0 8 75 74 85.6799 457.382 19 4075.37 0
0 8 75 75 236.746 363.953 19 4255.37 0
0 8 75 76 314.458 204.232 19 4435.37 0
0 8 75 77 294.736 27.7075 19 4615.37 0
0 8 75 78 183.692 -110.926 19 4795.37 0
0 8 75 79 15.7315 -168.712 19 4975.37 0
0 8 75 80 82.9537 467.337 20 4100.45 0
0 8 75 81 236.311 377.467 20 4280.45 0
0 8 75 82 320.269 220.795 20 4460.45 0
0 8 75 83 310.171 43.3325 20 4640.45 0
0 8 75 84 208.983 -102.804 20 4820.45 0
0 8 75 85 46.4216 -174.698 20 5000.45 0
0 8 75 86 80.2069 477.213 21 4125.53 0
0 8 75 87 235.654 390.767 21 4305.53 0
0 8 75 88 325.416 237.212 21 4485.53 0
0 8 75 89 324.475 59.3479 21 4665.53 0
0 8 75 90 233.092 -93.2486 21 4845.53 0
0 8 75 91 76.7385 -178.044 21 5025.53 0
0 8 75 92 77.4422 487.017 22 4150.61 0
0 8 75 93 234.798 403.865 22 4330.61 0
0 8 75 94 329.958 253.467 22 4510.61 0
0 8 75 95 337.715 75.6616 22 4690.61 0
0 8 75 96 256.015 -82.4525 22 4870.61 0
0 8 75 97 106.498 -178.992 22 5050.61 0
0 8 75 98 74.6621 496.753 23 4175.69 0
0 8 75 99 233.764 416.77 23 4355.69 0
0 8 75 100 333.946 269.549 23 4535.69 0
0 8 75 101 349.958 92.1957 23 4715.69 0
0 8 75 102 277.764 -70.5883 23 4895.69 0
0 8 75 103 135.56 -177.774 23 5075.69 0
0 8 75 104 71.8685 506.427 24 4200.77 0
0 8 75 105 232.57 429.493 24 4380.77 0
0 8 75 106 337.429 285.45 24 4560.77 0
0 8 75 107 361.268 108.885 24 4740.77 0
0 8 75 108 298.363 -57.8085 24 4920.77 0
0 8 75 109 163.819 -174.605 24 5100.77 0
0 8 75 110 -10 -213.6 24 10 0
0 8 75 111 69.063 516.042 25 4225.85 0
0 8 75 112 231.231 442.042 25 4405.85 0
0 8 75 113 340.448 301.166 25 4585.85 0
0 8 75 114 371.705 125.674 25 4765.85 0
0 8 75 115 317.843 -44.2475 25 4945.85 0
0 8 75 116 191.197 -169.687 25 5125.85 0
0 8 75 117 20.7675 -221.921 25 5305.85 0
0 8 75 118 66.2473 525.603 26 4250.94 0
0 8 75 119 229.762 454.426 26 4430.94 0
0 8 75 120 343.044 316.694 26 4610.94 0
0 8 75 121 381.327 142.517 26 4790.94 0
0 8 75 122 336.24 -30.0235 26 4970.94 0
0 8 75 123 217.642 -163.206 26 5150.94 0
0 8 75 124 51.461 -227.912 26 5330.94 0
0 8 75 125 63.4227 535.113 27 4276.02 0
0 8 75 126 228.175 466.655 27 4456.02 0
0 8 75 127 345.251 332.033 27 4636.02 0
0 8 75 128 390.187 159.376 27 4816.02 0
0 8 75 129 353.595 -15.2404 27 4996.02 0
0 8 75 130 243.121 -155.33 27 5176.02 0
0 8 75 131 81.8464 -231.622 27 5356.02 0
0 8 75 132 60.5902 544.575 28 4301.1 0
0 8 75 133 226.481 478.735 28 4481.1 0
0 8 75 134 347.101 347.184 28 4661.1 0
0 8 75 135 398.338 176.218 28 4841.1 0
0 8 75 136 369.951 0.0106621 28 5021.1 0
0 8 75 137 267.614 -146.215 28 5201.1 0
0 8 75 138 111.784 -233.23 28 5381.1 0
0 8 75 139 57.7508 553.993 29 4326.18 0
0 8 75 140 224.691 490.675 29 4506.18 0
0 8 75 141 348.623 362.149 29 4686.18 0
0 8 75 142 405.827 193.017 29 4866.18 0
0 8 75 143 385.351 15.65 29 5046.18 0
0 8 75 144 291.117 -136.001 29 5226.18 0
0 8 75 145 141.16 -232.909 29 5406.18 0
0 8 75 146 54.9056 563.37 30 4351.26 0
0 8 75 147 222.813 502.482 30 4531.26 0
0 8 75 148 349.844 376.931 30 4711.26 0
0 8 75 149 412.697 209.75 30 4891.26 0
0 8 75 150 399.84 31.6078 30 5071.26 0
0 8 75 151 313.633 -124.816 30 5251.26 0
0 8 75 152 169.889 -230.824 30 5431.26 0
0 8 75 153 -10 -267 30 10 0
0 8 75 154 52.0551 572.707 31 4376.34 0
0 8 75 155 220.854 514.162 31 4556.34 0
0 8 75 156 350.788 391.534 31 4736.34 0
0 8 75 157 418.991 226.401 31 4916.34 0
0 8 75 158 413.462 47.823 31 5096.34 0
0 8 75 159 335.173 -112.774 31 5276.34 0
